Fitting statistics for a 2D DOSY experiment  
Pure exponential fitting (Stejskal-Tanner equation)  
Monoexpoential fitting  


*******Fit Summary*******
Frequency   Exp. Ampl   Fit. Ampl1  error       Diff coef1  error       
7.58455e-06  1.26712e-05  5.08660e-06  
3.47991e-06  5.88678e-06  2.40687e-06  
6.07331e-06  2.33798e-06  -3.73533e-06  
3.65977e-06  7.93794e-07  -2.86598e-06  

Peak Nr:   2566       Frequency (ppm):  8.48909    
Exp. Ampl    Fit. Ampl    Diff        
7.20400e-05  6.07888e-05  -1.12512e-05  
5.05744e-05  5.04825e-05  -9.18311e-08  
2.25583e-05  3.40170e-05  1.14587e-05  
6.87648e-06  1.85989e-05  1.17225e-05  
8.35744e-07  8.24990e-06  7.41415e-06  
2.17840e-06  2.96961e-06  7.91207e-07  
-3.79304e-07  8.67336e-07  1.24664e-06  
4.74548e-06  2.05548e-07  -4.53994e-06  

Peak Nr:   2567       Frequency (ppm):  8.49056    
Exp. Ampl    Fit. Ampl    Diff        
7.07524e-05  6.33885e-05  -7.36397e-06  
4.99521e-05  4.95919e-05  -3.60194e-07  
1.92339e-05  2.94370e-05  1.02031e-05  
2.54078e-06  1.32574e-05  1.07166e-05  
-1.81838e-07  4.52914e-06  4.71097e-06  
-1.69728e-06  1.17415e-06  2.87144e-06  
2.14323e-07  2.30949e-07  1.66254e-08  
4.14966e-07  3.44658e-08  -3.80500e-07  

Peak Nr:   2568       Frequency (ppm):  8.49514    
Exp. Ampl    Fit. Ampl    Diff        
8.00301e-05  5.91109e-05  -2.09192e-05  
3.71939e-05  4.91437e-05  1.19499e-05  
1.74578e-05  3.31932e-05  1.57354e-05  
1.10809e-05  1.82143e-05  7.13334e-06  
7.85092e-06  8.11868e-06  2.67759e-07  
1.72030e-06  2.94031e-06  1.22001e-06  
6.49574e-07  8.65131e-07  2.15557e-07  
2.24857e-06  2.06800e-07  -2.04177e-06  

Peak Nr:   2569       Frequency (ppm):  8.49899    
Exp. Ampl    Fit. Ampl    Diff        
7.75430e-05  5.98450e-05  -1.76979e-05  
4.87212e-05  5.10028e-05  2.28151e-06  
2.36227e-05  3.63119e-05  1.26893e-05  
5.01878e-06  2.15971e-05  1.65783e-05  
-7.25880e-07  1.07293e-05  1.14552e-05  
6.12717e-06  4.45333e-06  -1.67384e-06  
2.53603e-06  1.54415e-06  -9.91889e-07  
4.60655e-06  4.47283e-07  -4.15927e-06  

Peak Nr:   2570       Frequency (ppm):  8.50156    
Exp. Ampl    Fit. Ampl    Diff        
7.57516e-05  6.54273e-05  -1.03243e-05  
4.80774e-05  5.27487e-05  4.67122e-06  
2.21198e-05  3.33756e-05  1.12558e-05  
1.68740e-05  1.65734e-05  -3.00555e-07  
3.57722e-07  6.45771e-06  6.09999e-06  
-4.43289e-06  1.97503e-06  6.40792e-06  
3.47100e-07  4.74059e-07  1.26959e-07  
-7.18679e-07  8.93009e-08  8.07980e-07  

Peak Nr:   2571       Frequency (ppm):  8.50523    
Exp. Ampl    Fit. Ampl    Diff        
7.58968e-05  6.11812e-05  -1.47156e-05  
4.83072e-05  5.09105e-05  2.60327e-06  
1.79231e-05  3.44519e-05  1.65288e-05  
1.38000e-05  1.89599e-05  5.15994e-06  
-1.27552e-06  8.48414e-06  9.75965e-06  
9.67066e-07  3.08780e-06  2.12074e-06  
1.54692e-06  9.13920e-07  -6.32995e-07  
-2.58139e-06  2.19981e-07  2.80138e-06  

Peak Nr:   2572       Frequency (ppm):  8.50835    
Exp. Ampl    Fit. Ampl    Diff        
7.89487e-05  6.09999e-05  -1.79488e-05  
4.52589e-05  5.18615e-05  6.60262e-06  
2.34923e-05  3.67342e-05  1.32419e-05  
1.24755e-05  2.16774e-05  9.20185e-06  
7.47820e-06  1.06559e-05  3.17775e-06  
-9.07731e-07  4.36449e-06  5.27223e-06  
-5.59566e-06  1.48931e-06  7.08497e-06  
2.32502e-06  4.23397e-07  -1.90162e-06  

Peak Nr:   2573       Frequency (ppm):  8.51421    
Exp. Ampl    Fit. Ampl    Diff        
7.32594e-05  5.49846e-05  -1.82748e-05  
4.34353e-05  4.75207e-05  4.08536e-06  
2.20275e-05  3.48537e-05  1.28262e-05  
7.50830e-06  2.16941e-05  1.41858e-05  
6.32110e-06  1.14579e-05  5.13682e-06  
3.96992e-06  5.13614e-06  1.16623e-06  
5.26062e-06  1.95386e-06  -3.30676e-06  
-2.93134e-06  6.30778e-07  3.56212e-06  

Peak Nr:   2574       Frequency (ppm):  8.51623    
Exp. Ampl    Fit. Ampl    Diff        
7.36515e-05  5.40253e-05  -1.96262e-05  
3.86751e-05  4.63412e-05  7.66615e-06  
2.17905e-05  3.34490e-05  1.16586e-05  
1.12135e-05  2.03163e-05  9.10281e-06  
1.11898e-06  1.03824e-05  9.26339e-06  
-4.93114e-06  4.46516e-06  9.39630e-06  
5.56033e-06  1.61593e-06  -3.94440e-06  
2.71422e-06  4.92102e-07  -2.22212e-06  

Peak Nr:   2575       Frequency (ppm):  8.52026    
Exp. Ampl    Fit. Ampl    Diff        
7.11215e-05  6.15302e-05  -9.59129e-06  
4.63562e-05  5.01381e-05  3.78185e-06  
2.46738e-05  3.24501e-05  7.77638e-06  
1.14935e-05  1.66815e-05  5.18805e-06  
9.44719e-07  6.81000e-06  5.86528e-06  
-3.44749e-06  2.20845e-06  5.65594e-06  
3.87340e-07  5.68850e-07  1.81510e-07  
9.25946e-07  1.16380e-07  -8.09566e-07  

Peak Nr:   2576       Frequency (ppm):  8.52173    
Exp. Ampl    Fit. Ampl    Diff        
7.01831e-05  5.72274e-05  -1.29557e-05  
4.64418e-05  4.81251e-05  1.68337e-06  
2.17030e-05  3.33049e-05  1.16019e-05  
1.04112e-05  1.89677e-05  8.55644e-06  
2.14124e-06  8.88839e-06  6.74714e-06  
-5.07272e-06  3.42808e-06  8.50079e-06  
-4.93280e-06  1.08804e-06  6.02085e-06  
-5.94046e-07  2.84192e-07  8.78238e-07  

Peak Nr:   2577       Frequency (ppm):  8.52576    
Exp. Ampl    Fit. Ampl    Diff        
7.27153e-05  5.54655e-05  -1.72498e-05  
4.69719e-05  4.73952e-05  4.23341e-07  
1.80142e-05  3.39333e-05  1.59191e-05  
1.09032e-05  2.03562e-05  9.45297e-06  
-2.97793e-06  1.02303e-05  1.32082e-05  
-4.67639e-06  4.30829e-06  8.98469e-06  
-4.80940e-06  1.52020e-06  6.32961e-06  
1.70459e-06  4.49446e-07  -1.25514e-06  

Peak Nr:   2578       Frequency (ppm):  8.52943    
Exp. Ampl    Fit. Ampl    Diff        
7.33618e-05  6.11711e-05  -1.21907e-05  
4.71957e-05  4.98658e-05  2.67013e-06  
2.10320e-05  3.23020e-05  1.12701e-05  
6.19865e-06  1.66275e-05  1.04288e-05  
-8.56830e-07  6.80010e-06  7.65693e-06  
8.81349e-08  2.21021e-06  2.12207e-06  
-2.40724e-06  5.70848e-07  2.97808e-06  
-2.23847e-06  1.17160e-07  2.35563e-06  

Peak Nr:   2579       Frequency (ppm):  8.53053    
Exp. Ampl    Fit. Ampl    Diff        
7.41666e-05  6.04288e-05  -1.37378e-05  
4.60622e-05  4.93888e-05  3.32659e-06  
1.83769e-05  3.21701e-05  1.37931e-05  
6.42762e-06  1.66999e-05  1.02723e-05  
2.60476e-06  6.90778e-06  4.30302e-06  
-4.07149e-07  2.27751e-06  2.68466e-06  
-2.17580e-06  5.98438e-07  2.77424e-06  
8.83617e-07  1.25319e-07  -7.58298e-07  

Peak Nr:   2580       Frequency (ppm):  8.53291    
Exp. Ampl    Fit. Ampl    Diff        
7.00001e-05  5.24049e-05  -1.75952e-05  
4.57451e-05  4.57598e-05  1.47558e-08  
1.97649e-05  3.43047e-05  1.45398e-05  
8.72644e-06  2.20789e-05  1.33525e-05  
7.14165e-06  1.21985e-05  5.05688e-06  
1.25021e-06  5.78671e-06  4.53650e-06  
-8.22425e-06  2.35674e-06  1.05810e-05  
-6.01746e-06  8.24039e-07  6.84150e-06  

Peak Nr:   2581       Frequency (ppm):  8.53640    
Exp. Ampl    Fit. Ampl    Diff        
7.19219e-05  5.94114e-05  -1.25106e-05  
4.50253e-05  4.88580e-05  3.83267e-06  
2.07202e-05  3.22444e-05  1.15243e-05  
5.18350e-06  1.70777e-05  1.18942e-05  
9.41085e-06  7.25744e-06  -2.15341e-06  
5.56558e-06  2.47542e-06  -3.09017e-06  
-3.48825e-07  6.77591e-07  1.02642e-06  
7.60255e-07  1.48847e-07  -6.11408e-07  

Peak Nr:   2582       Frequency (ppm):  8.53841    
Exp. Ampl    Fit. Ampl    Diff        
7.32123e-05  5.96713e-05  -1.35410e-05  
4.70932e-05  4.99222e-05  2.82893e-06  
2.34663e-05  3.41720e-05  1.07057e-05  
6.63913e-06  1.91380e-05  1.24988e-05  
4.94664e-06  8.76807e-06  3.82143e-06  
-1.00572e-06  3.28709e-06  4.29281e-06  
-1.67591e-06  1.00825e-06  2.68416e-06  
2.10274e-06  2.53031e-07  -1.84971e-06  

Peak Nr:   2583       Frequency (ppm):  8.54318    
Exp. Ampl    Fit. Ampl    Diff        
7.72883e-05  6.32626e-05  -1.40257e-05  
4.70987e-05  5.16936e-05  4.59487e-06  
1.84313e-05  3.36557e-05  1.52243e-05  
1.27484e-05  1.74587e-05  4.71023e-06  
5.89629e-07  7.21474e-06  6.62511e-06  
2.28545e-06  2.37585e-06  9.04041e-08  
1.35651e-06  6.23375e-07  -7.33139e-07  
8.18959e-07  1.30320e-07  -6.88639e-07  

Peak Nr:   2584       Frequency (ppm):  8.54905    
Exp. Ampl    Fit. Ampl    Diff        
7.35180e-05  5.61842e-05  -1.73339e-05  
4.50300e-05  4.87047e-05  3.67471e-06  
2.61509e-05  3.59529e-05  9.80196e-06  
8.23381e-06  2.25997e-05  1.43659e-05  
3.04474e-06  1.20955e-05  9.05073e-06  
5.27776e-06  5.51303e-06  2.35274e-07  
-2.54856e-06  2.13975e-06  4.68831e-06  
6.57752e-06  7.07199e-07  -5.87032e-06  

Peak Nr:   2585       Frequency (ppm):  8.55180    
Exp. Ampl    Fit. Ampl    Diff        
8.02322e-05  6.16953e-05  -1.85369e-05  
4.44679e-05  5.21705e-05  7.70255e-06  
2.44698e-05  3.65317e-05  1.20620e-05  
8.74598e-06  2.11831e-05  1.24371e-05  
7.01537e-06  1.01700e-05  3.15461e-06  
2.69443e-06  4.04364e-06  1.34920e-06  
-1.13350e-06  1.33137e-06  2.46486e-06  
3.54392e-06  3.62991e-07  -3.18093e-06  

Peak Nr:   2586       Frequency (ppm):  8.55565    
Exp. Ampl    Fit. Ampl    Diff        
7.59435e-05  5.99048e-05  -1.60387e-05  
4.67085e-05  4.93688e-05  2.66034e-06  
1.64117e-05  3.27294e-05  1.63178e-05  
5.52427e-06  1.74550e-05  1.19307e-05  
-1.58046e-06  7.48728e-06  9.06773e-06  
1.31333e-06  2.58392e-06  1.27059e-06  
1.96938e-06  7.17346e-07  -1.25203e-06  
1.14310e-06  1.60204e-07  -9.82899e-07  

Peak Nr:   2587       Frequency (ppm):  8.56152    
Exp. Ampl    Fit. Ampl    Diff        
7.16699e-05  5.25014e-05  -1.91684e-05  
4.40802e-05  4.49478e-05  8.67622e-07  
1.58105e-05  3.23113e-05  1.65008e-05  
5.02242e-06  1.95033e-05  1.44809e-05  
-2.90988e-06  9.88357e-06  1.27935e-05  
3.64045e-06  4.20603e-06  5.65580e-07  
-1.66934e-06  1.50293e-06  3.17227e-06  
-5.58262e-06  4.50936e-07  6.03355e-06  

Peak Nr:   2588       Frequency (ppm):  8.56518    
Exp. Ampl    Fit. Ampl    Diff        
7.13805e-05  5.56324e-05  -1.57481e-05  
4.92617e-05  4.78237e-05  -1.43795e-06  
1.69951e-05  3.46791e-05  1.76840e-05  
7.86872e-06  2.12130e-05  1.33443e-05  
7.90114e-06  1.09443e-05  3.04317e-06  
4.72303e-06  4.76351e-06  4.04887e-08  
-1.41431e-06  1.74894e-06  3.16326e-06  
-4.43295e-06  5.41667e-07  4.97462e-06  

Peak Nr:   2589       Frequency (ppm):  8.56683    
Exp. Ampl    Fit. Ampl    Diff        
7.35921e-05  6.07762e-05  -1.28159e-05  
4.43749e-05  5.08156e-05  6.44066e-06  
2.90598e-05  3.47386e-05  5.67881e-06  
8.24326e-06  1.94169e-05  1.11736e-05  
5.34669e-06  8.87219e-06  3.52550e-06  
2.78469e-06  3.31501e-06  5.30321e-07  
-8.19558e-07  1.01272e-06  1.83228e-06  
1.86034e-06  2.52958e-07  -1.60739e-06  

Peak Nr:   2590       Frequency (ppm):  8.57307    
Exp. Ampl    Fit. Ampl    Diff        
7.67736e-05  6.27090e-05  -1.40646e-05  
4.47022e-05  5.16349e-05  6.93269e-06  
2.56767e-05  3.41685e-05  8.49176e-06  
8.51263e-06  1.81710e-05  9.65837e-06  
3.56952e-07  7.76478e-06  7.40783e-06  
4.36177e-06  2.66689e-06  -1.69488e-06  
2.23766e-06  7.36125e-07  -1.50154e-06  
-7.92097e-07  1.63293e-07  9.55390e-07  

Peak Nr:   2591       Frequency (ppm):  8.57784    
Exp. Ampl    Fit. Ampl    Diff        
7.34653e-05  6.16705e-05  -1.17948e-05  
4.79282e-05  5.06099e-05  2.68171e-06  
2.01456e-05  3.32526e-05  1.31069e-05  
9.30049e-06  1.74923e-05  8.19182e-06  
7.70878e-06  7.36594e-06  -3.42839e-07  
-1.25609e-06  2.48370e-06  3.73979e-06  
2.69888e-06  6.70504e-07  -2.02837e-06  
3.22903e-07  1.44923e-07  -1.77980e-07  

Peak Nr:   2592       Frequency (ppm):  8.58095    
Exp. Ampl    Fit. Ampl    Diff        
7.57890e-05  5.63391e-05  -1.94499e-05  
4.17444e-05  4.77579e-05  6.01350e-06  
1.82093e-05  3.36163e-05  1.54070e-05  
9.14892e-06  1.96483e-05  1.04994e-05  
2.27109e-06  9.53468e-06  7.26359e-06  
2.18501e-06  3.84242e-06  1.65741e-06  
-3.55258e-06  1.28580e-06  4.83838e-06  
2.52525e-06  3.57281e-07  -2.16797e-06  

Peak Nr:   2593       Frequency (ppm):  8.58279    
Exp. Ampl    Fit. Ampl    Diff        
7.42280e-05  5.97399e-05  -1.44882e-05  
4.53849e-05  5.03883e-05  5.00342e-06  
2.29166e-05  3.50933e-05  1.21767e-05  
1.51913e-05  2.01812e-05  4.98992e-06  
-3.46462e-07  9.58154e-06  9.92800e-06  
5.66779e-06  3.75665e-06  -1.91114e-06  
3.12812e-06  1.21617e-06  -1.91195e-06  
1.95772e-06  3.25100e-07  -1.63262e-06  

Peak Nr:   2594       Frequency (ppm):  8.58719    
Exp. Ampl    Fit. Ampl    Diff        
7.51224e-05  6.04838e-05  -1.46385e-05  
4.59784e-05  5.09440e-05  4.96561e-06  
2.59065e-05  3.53741e-05  9.46765e-06  
9.68157e-06  2.02497e-05  1.05681e-05  
4.06677e-06  9.55491e-06  5.48814e-06  
-4.48231e-06  3.71727e-06  8.19958e-06  
7.12341e-06  1.19223e-06  -5.93118e-06  
-5.17869e-07  3.15237e-07  8.33106e-07  

Peak Nr:   2595       Frequency (ppm):  8.58939    
Exp. Ampl    Fit. Ampl    Diff        
7.12865e-05  5.60195e-05  -1.52670e-05  
4.68382e-05  4.81350e-05  1.29680e-06  
2.16808e-05  3.48717e-05  1.31909e-05  
1.13628e-05  2.12999e-05  9.93704e-06  
3.49512e-06  1.09677e-05  7.47257e-06  
2.10532e-06  4.76198e-06  2.65666e-06  
-6.63256e-06  1.74322e-06  8.37578e-06  
-2.50585e-06  5.38029e-07  3.04388e-06  

Peak Nr:   2596       Frequency (ppm):  8.59214    
Exp. Ampl    Fit. Ampl    Diff        
7.48863e-05  5.65466e-05  -1.83397e-05  
4.43256e-05  4.80938e-05  3.76813e-06  
1.92518e-05  3.40932e-05  1.48415e-05  
1.00644e-05  2.01440e-05  1.00796e-05  
-2.38335e-06  9.91877e-06  1.23021e-05  
2.71491e-06  4.07113e-06  1.35621e-06  
-3.55105e-06  1.39273e-06  4.94378e-06  
-2.55326e-06  3.97118e-07  2.95038e-06  

Peak Nr:   2597       Frequency (ppm):  8.59580    
Exp. Ampl    Fit. Ampl    Diff        
7.32510e-05  5.94354e-05  -1.38156e-05  
4.74725e-05  4.99109e-05  2.43848e-06  
2.06887e-05  3.44366e-05  1.37480e-05  
1.06619e-05  1.95218e-05  8.85985e-06  
4.07440e-06  9.09131e-06  5.01691e-06  
1.97327e-06  3.47903e-06  1.50576e-06  
4.35913e-06  1.09387e-06  -3.26526e-06  
8.91713e-07  2.82581e-07  -6.09131e-07  

Peak Nr:   2598       Frequency (ppm):  8.59910    
Exp. Ampl    Fit. Ampl    Diff        
7.23325e-05  5.69023e-05  -1.54303e-05  
4.53659e-05  4.87831e-05  3.41712e-06  
2.37747e-05  3.51718e-05  1.13971e-05  
9.46593e-06  2.13259e-05  1.18599e-05  
4.55492e-06  1.08729e-05  6.31802e-06  
7.73143e-06  4.66249e-06  -3.06894e-06  
-1.45578e-06  1.68142e-06  3.13719e-06  
3.31976e-06  5.09939e-07  -2.80982e-06  

Peak Nr:   2599       Frequency (ppm):  8.60130    
Exp. Ampl    Fit. Ampl    Diff        
7.12369e-05  6.17179e-05  -9.51906e-06  
4.96718e-05  5.02441e-05  5.72297e-07  
2.52108e-05  3.24544e-05  7.24362e-06  
3.65045e-06  1.66332e-05  1.29828e-05  
-3.85161e-06  6.76264e-06  1.06143e-05  
-2.37110e-06  2.18187e-06  4.55297e-06  
-3.98732e-06  5.58543e-07  4.54586e-06  
-1.44653e-07  1.13448e-07  2.58102e-07  

Peak Nr:   2600       Frequency (ppm):  8.60461    
Exp. Ampl    Fit. Ampl    Diff        
7.04061e-05  5.82502e-05  -1.21559e-05  
4.34857e-05  4.83546e-05  4.86893e-06  
2.47243e-05  3.25549e-05  7.83054e-06  
9.38209e-06  1.77760e-05  8.39387e-06  
2.81465e-06  7.87079e-06  5.05614e-06  
-4.01187e-06  2.82680e-06  6.83867e-06  
-3.48772e-07  8.23399e-07  1.17217e-06  
2.02044e-06  1.94520e-07  -1.82592e-06  

Peak Nr:   2601       Frequency (ppm):  8.60772    
Exp. Ampl    Fit. Ampl    Diff        
7.00735e-05  5.24561e-05  -1.76175e-05  
4.49471e-05  4.58402e-05  8.93138e-07  
2.19083e-05  3.44218e-05  1.25134e-05  
1.01921e-05  2.22103e-05  1.20182e-05  
4.70206e-06  1.23130e-05  7.61092e-06  
-2.66774e-06  5.86604e-06  8.53378e-06  
-7.26601e-06  2.40139e-06  9.66741e-06  
-5.15641e-06  8.44728e-07  6.00114e-06  

Peak Nr:   2602       Frequency (ppm):  8.60956    
Exp. Ampl    Fit. Ampl    Diff        
7.38577e-05  5.95443e-05  -1.43134e-05  
4.53025e-05  4.96391e-05  4.33668e-06  
2.11742e-05  3.37226e-05  1.25484e-05  
8.24647e-06  1.86693e-05  1.04229e-05  
6.95347e-06  8.42135e-06  1.46788e-06  
2.13969e-06  3.09598e-06  9.56292e-07  
1.39387e-06  9.27529e-07  -4.66336e-07  
-1.14012e-06  2.26448e-07  1.36657e-06  

Peak Nr:   2603       Frequency (ppm):  8.61286    
Exp. Ampl    Fit. Ampl    Diff        
7.10177e-05  5.62287e-05  -1.47891e-05  
4.68744e-05  4.78385e-05  9.64086e-07  
1.73658e-05  3.39351e-05  1.65693e-05  
1.24485e-05  2.00711e-05  7.62264e-06  
2.79071e-06  9.89660e-06  7.10589e-06  
4.68441e-06  4.06910e-06  -6.15304e-07  
1.70746e-06  1.39496e-06  -3.12500e-07  
2.62355e-06  3.98729e-07  -2.22482e-06  

Peak Nr:   2604       Frequency (ppm):  8.61506    
Exp. Ampl    Fit. Ampl    Diff        
7.30587e-05  5.53906e-05  -1.76681e-05  
4.50857e-05  4.71809e-05  2.09528e-06  
1.87387e-05  3.35524e-05  1.48137e-05  
5.48704e-06  1.99208e-05  1.44337e-05  
2.66666e-06  9.87314e-06  7.20647e-06  
-1.67735e-06  4.08579e-06  5.76314e-06  
8.56196e-06  1.41164e-06  -7.15032e-06  
-1.90548e-06  4.07190e-07  2.31267e-06  

Peak Nr:   2605       Frequency (ppm):  8.61909    
Exp. Ampl    Fit. Ampl    Diff        
7.60388e-05  5.81102e-05  -1.79285e-05  
4.70101e-05  4.91432e-05  2.13306e-06  
1.66436e-05  3.44183e-05  1.77748e-05  
9.72101e-06  1.99633e-05  1.02423e-05  
1.76159e-06  9.58804e-06  7.82645e-06  
-2.26261e-06  3.81409e-06  6.07671e-06  
-4.43793e-06  1.25652e-06  5.69444e-06  
-1.98713e-06  3.42817e-07  2.32995e-06  

Peak Nr:   2606       Frequency (ppm):  8.62019    
Exp. Ampl    Fit. Ampl    Diff        
7.61497e-05  6.25486e-05  -1.36011e-05  
4.81597e-05  5.09840e-05  2.82427e-06  
1.65645e-05  3.30198e-05  1.64553e-05  
1.00396e-05  1.69918e-05  6.95219e-06  
1.98378e-06  6.94628e-06  4.96249e-06  
2.23862e-06  2.25656e-06  1.79460e-08  
1.09996e-06  5.82461e-07  -5.17499e-07  
-5.50337e-07  1.19457e-07  6.69793e-07  

Peak Nr:   2607       Frequency (ppm):  8.62569    
Exp. Ampl    Fit. Ampl    Diff        
7.27750e-05  5.85502e-05  -1.42249e-05  
5.02221e-05  5.00006e-05  -2.21472e-07  
2.58539e-05  3.57523e-05  9.89842e-06  
3.90155e-06  2.14050e-05  1.75035e-05  
1.78734e-06  1.07288e-05  8.94145e-06  
3.00619e-06  4.50312e-06  1.49693e-06  
2.99424e-06  1.58255e-06  -1.41169e-06  
4.23524e-06  4.65677e-07  -3.76956e-06  

Peak Nr:   2608       Frequency (ppm):  8.62807    
Exp. Ampl    Fit. Ampl    Diff        
7.28083e-05  6.24890e-05  -1.03194e-05  
4.78662e-05  5.13501e-05  3.48384e-06  
2.43129e-05  3.38348e-05  9.52189e-06  
1.11545e-05  1.78761e-05  6.72160e-06  
6.30335e-06  7.57167e-06  1.26833e-06  
4.51053e-07  2.57190e-06  2.12084e-06  
-3.00801e-06  7.00487e-07  3.70850e-06  
-5.50288e-07  1.52979e-07  7.03267e-07  

Peak Nr:   2609       Frequency (ppm):  8.63156    
Exp. Ampl    Fit. Ampl    Diff        
7.24289e-05  6.11125e-05  -1.13164e-05  
4.44085e-05  4.96700e-05  5.26150e-06  
2.41824e-05  3.19723e-05  7.78990e-06  
9.61957e-06  1.62993e-05  6.67970e-06  
-6.72925e-07  6.57962e-06  7.25254e-06  
-2.72040e-06  2.10382e-06  4.82421e-06  
-5.79869e-06  5.32758e-07  6.33144e-06  
-1.46818e-07  1.06848e-07  2.53666e-07  

Peak Nr:   2610       Frequency (ppm):  8.63614    
Exp. Ampl    Fit. Ampl    Diff        
7.31009e-05  6.01260e-05  -1.29749e-05  
4.88861e-05  5.04649e-05  1.57884e-06  
2.33916e-05  3.47809e-05  1.13893e-05  
1.15427e-05  1.96841e-05  8.14139e-06  
-3.56883e-06  9.14634e-06  1.27152e-05  
1.41330e-06  3.49022e-06  2.07693e-06  
-1.32908e-06  1.09366e-06  2.42274e-06  
-2.53237e-06  2.81407e-07  2.81377e-06  

Peak Nr:   2611       Frequency (ppm):  8.63853    
Exp. Ampl    Fit. Ampl    Diff        
7.49808e-05  6.21728e-05  -1.28080e-05  
4.91497e-05  5.17863e-05  2.63665e-06  
2.77138e-05  3.51178e-05  7.40393e-06  
3.58260e-06  1.93881e-05  1.58055e-05  
9.88250e-07  8.71310e-06  7.72485e-06  
3.52490e-07  3.18830e-06  2.83581e-06  
3.16644e-06  9.49822e-07  -2.21662e-06  
-3.67626e-06  2.30368e-07  3.90663e-06  

Peak Nr:   2612       Frequency (ppm):  8.64109    
Exp. Ampl    Fit. Ampl    Diff        
7.98234e-05  6.24784e-05  -1.73450e-05  
4.50800e-05  5.18465e-05  6.76652e-06  
1.99772e-05  3.48801e-05  1.49029e-05  
1.15034e-05  1.90241e-05  7.52065e-06  
2.73302e-06  8.41062e-06  5.67761e-06  
-2.50795e-08  3.01491e-06  3.03999e-06  
-4.37915e-06  8.76173e-07  5.25532e-06  
-6.37556e-06  2.06430e-07  6.58199e-06  

Peak Nr:   2613       Frequency (ppm):  8.64476    
Exp. Ampl    Fit. Ampl    Diff        
7.20417e-05  5.77940e-05  -1.42477e-05  
4.27643e-05  4.82947e-05  5.53041e-06  
2.27124e-05  3.29754e-05  1.02630e-05  
1.05578e-05  1.83973e-05  7.83947e-06  
3.05016e-06  8.38544e-06  5.33528e-06  
-3.65643e-06  3.12336e-06  6.77979e-06  
-5.59554e-07  9.50588e-07  1.51014e-06  
2.30582e-06  2.36394e-07  -2.06942e-06  

Peak Nr:   2614       Frequency (ppm):  8.64953    
Exp. Ampl    Fit. Ampl    Diff        
7.69629e-05  6.27521e-05  -1.42108e-05  
4.59056e-05  5.27544e-05  6.84881e-06  
3.06728e-05  3.64840e-05  5.81120e-06  
8.13069e-06  2.07568e-05  1.26261e-05  
7.16717e-06  9.71333e-06  2.54616e-06  
-2.26050e-06  3.73972e-06  6.00022e-06  
-5.73446e-07  1.18447e-06  1.75792e-06  
-3.90963e-06  3.08619e-07  4.21825e-06  

Peak Nr:   2615       Frequency (ppm):  8.65173    
Exp. Ampl    Fit. Ampl    Diff        
7.58872e-05  6.01802e-05  -1.57071e-05  
4.74076e-05  5.07787e-05  3.37110e-06  
2.01573e-05  3.53932e-05  1.52359e-05  
1.31684e-05  2.03783e-05  7.20988e-06  
1.16439e-06  9.69092e-06  8.52653e-06  
2.53459e-06  3.80733e-06  1.27274e-06  
4.35541e-06  1.23563e-06  -3.11978e-06  
1.74320e-06  3.31257e-07  -1.41195e-06  

Peak Nr:   2616       Frequency (ppm):  8.65869    
Exp. Ampl    Fit. Ampl    Diff        
7.65177e-05  6.34039e-05  -1.31138e-05  
4.75209e-05  5.14910e-05  3.97010e-06  
1.95939e-05  3.30879e-05  1.34941e-05  
9.89204e-06  1.68241e-05  6.93202e-06  
2.82808e-07  6.76765e-06  6.48484e-06  
-7.28807e-07  2.15440e-06  2.88321e-06  
-2.00567e-06  5.42675e-07  2.54835e-06  
1.00933e-06  1.08162e-07  -9.01170e-07  

Peak Nr:   2617       Frequency (ppm):  8.66273    
Exp. Ampl    Fit. Ampl    Diff        
7.86412e-05  6.11948e-05  -1.74464e-05  
4.29049e-05  5.06445e-05  7.73960e-06  
2.28323e-05  3.38766e-05  1.10444e-05  
6.70563e-06  1.83155e-05  1.16099e-05  
-3.64484e-07  8.00233e-06  8.36681e-06  
-2.19225e-06  2.82630e-06  5.01855e-06  
4.38558e-06  8.06810e-07  -3.57877e-06  
-1.07615e-06  1.86155e-07  1.26230e-06  

Peak Nr:   2618       Frequency (ppm):  8.66804    
Exp. Ampl    Fit. Ampl    Diff        
7.98440e-05  6.50669e-05  -1.47771e-05  
4.96844e-05  5.43754e-05  4.69107e-06  
2.75925e-05  3.71319e-05  9.53939e-06  
9.50465e-06  2.07202e-05  1.12156e-05  
-1.22449e-06  9.44663e-06  1.06711e-05  
1.52200e-06  3.51976e-06  1.99777e-06  
1.56277e-06  1.07165e-06  -4.91120e-07  
3.19819e-06  2.66620e-07  -2.93157e-06  

Peak Nr:   2619       Frequency (ppm):  8.67098    
Exp. Ampl    Fit. Ampl    Diff        
7.26871e-05  6.03249e-05  -1.23622e-05  
4.94911e-05  5.09298e-05  1.43873e-06  
